text,label,label_text
No matter how good the food is or how awesome the drinks are... It comes doesn't to service..   15 min wait to get two coffees???  Too slow IN my opinion.  \nI'll look elsewhere from here on out,0,negative
"I hate Starbucks!  I hate being  served quickly by courteous employees!  It's all so corporate!  I'd much rather go to Fair Trade Coffee where I can pay a $2 ATM surcharge to eventually get my drink and/or rock-hard scone while I listen to employees complain about one another... I mean, please-- beyond the \""""fair trade\"""" gimmick what distinguishes this place at all from any coffee shop on state street (or any other street in the USA)?\n\n$2 surcharge=unacceptable.",0,negative
good prompt service and the baristas know what they're doing here.,1,positive
"These employees appear to be poorly trained and aggressively unfriendly, a deadly combination.\n\nI would never think to write a review for a Starbucks, because they are so consistent in their quality of beverages and presentation skills. \n\nIn addition to attitude and demeanor problems of the staff, my beverage and the subsequent refill were both prepared incorrectly, adding to my initial negative impression.  \n\nThe corrections were made, but with an attitude.\n\nThis is the worst Starbucks I have ever been to.",0,negative
"I went there once. The food was overpriced, underdelicious, and what I mostly remember was that it took FOREVER. It was brunch time on a Saturday morning, but even taking that into consideration, there's no reason it should have taken 15 minutes for me to get my coffee. If I remember correctly, my companion didn't even get her drink until asking the waitress several times.",0,negative
"Located in the food court/student union at UNLV, this Starbucks is my least favorite location.\n\nEvery time I have gone there is a line. It ranges from 5-30 people, and moves slowly.\n\nThey won't redeem the free drinks and food items I have earned on my Starbucks card. I get that this location is on a campus, but it's still annoying.\n\nThey've been out of ingredients on several occasions.",0,negative
This is the best starbucks we went to in vegas. The staff was quick and friendly and drinks were perfect.,1,positive
"4 minutes per car in the drive thru, messed up an americano (literally just espresso and water), had nothing in stock. Worst Starbucks in town.",0,negative
"What a shithole of a place\n\nNo internet\nNo wall outlets\nDoes not take employee discounts\nLong wait for drinks even when you're the only one there and there are 3 people working. \n\nAvoid it like the plague. If you want coffee, go to the McDonalds a few steps away.",0,negative
"What can really be said about starbucks that hasn't already? What seems to be 10 years ago awesome coffee has turned into todays \""""meh... ive had better.\""""\n\nThis is the location inside the safeway. I usually stick to a tea, but if you're looking for coffee close to this area, try Lux on central about .5 miles away.",0,negative
"My wife and I have been going to Altitude for about 2 months and have had great experiences each time.  Since finding Altitude, I've been to Starbucks 1 time.  We've met some other patrons while enjoying our food and coffee on their patio.  The coffee, food and service have always been great.  We will continue to enjoy our java at Altitude.",1,positive
Was just stopping through on our way to Las Vegas. \n\nIt was 7:00AM in the morning...the Starbucks line moved quickly...and everyone was friendly.\n\nThats enough for at least 4 stars :),1,positive
"The guy with the scrappy facial hair (the manager?) is rude and short with customers who aren't cool enough, and with employees--right in front of customers.  Coffee only okay.  Better places in walking distance.",0,negative
"Two stars for being open 24 hours and conveniently located.  Besides that, I have never been to another starbucks that consistently screws up my drink. How can you screw up an iced coffee with toffee nut syrup? I keep giving them chances and they keep screwing it up every time, I don't get it.  These people need some training in not only making drinks but also listening to what is being ordered!",0,negative
Always mixing up my order and they aren't friendly about fixing it either. I actually drive farther to avoid this Starbucks even though it's on my way to the freeway. It used to be good but I think the good employees moved on. The Starbucks north of the 215 on Rainbow is way better.,0,negative
